id,name,location,cuisine,avg_cost_for_two,rating,budget_band
anand-donne-biriyani::jayanagar,Anand Donne Biriyani,jayanagar,biryani,200.0,3.6,low
seven-star::banashankari,Seven Star,banashankari,"north indian, chinese",250.0,3.4,low
stop-n-joy::banashankari,Stop 'N' Joy,banashankari,fast food,150.0,3.8,low
sri-yaksha-shiv-sagar::banashankari,Sri Yaksha Shiv Sagar,banashankari,"north indian, chinese",600.0,3.6,low
fudge::basavanagudi,Fudge,basavanagudi,"desserts, momos",200.0,3.8,low
just-bunny::jayanagar,Just Bunny,jayanagar,fast food,200.0,3.5,low
bakers-town::kumaraswamy-layout,Bakers Town,kumaraswamy layout,"cafe, continental, fast food",650.0,3.8,low
shree-mahalakshmi-sweets::banashankari,Shree Mahalakshmi Sweets,banashankari,"mithai, street food",100.0,3.2,low
kaapi-kendra::jayanagar,Kaapi Kendra,jayanagar,south indian,100.0,3.7,low
ivy::kumaraswamy-layout,Ivy,kumaraswamy layout,"north indian, chinese, fast food",600.0,3.8,low
the-airos::jayanagar,The Airos,jayanagar,"cafe, italian, pizza",650.0,4.1,low
chai-kraft::jayanagar,Chai Kraft,jayanagar,"beverages, tea",100.0,4.1,low
south-point-pub::basavanagudi,South Point Pub,basavanagudi,"north indian, seafood, chinese",800.0,3.4,low
the-trundle::jayanagar,The Trundle,jayanagar,"chinese, thai, continental, north indian",700.0,3.7,low
the-krishna-grand-xpress::jayanagar,The Krishna Grand Xpress,jayanagar,"south indian, fast food",350.0,4.0,low
sri-krishna-darshini::basavanagudi,Sri Krishna Darshini,basavanagudi,"south indian, north indian, chinese",200.0,3.1,low
shringar-sweets-snacks::basavanagudi,Shringar Sweets & Snacks,basavanagudi,"mithai, south indian, street food, fast food",200.0,3.5,low
udupi-grand::basavanagudi,Udupi Grand,basavanagudi,"south indian, north indian, chinese",300.0,3.8,low
ganesh-grand::basavanagudi,Ganesh Grand,basavanagudi,"south indian, north indian, desserts",300.0,3.7,low
shreyas-upahar-burger-point::basavanagudi,Shreyas Upahar & Burger Point,basavanagudi,"south indian, burger",200.0,3.0,low
little-cafe::basavanagudi,Little Cafe,basavanagudi,"cafe, beverages",600.0,3.7,low
mumbai-badam-milk-lassi-center::basavanagudi,Mumbai Badam Milk & Lassi Center,basavanagudi,"beverages, desserts",100.0,3.6,low
sri-krishna-sagar::banashankari,Sri Krishna Sagar,banashankari,"north indian, chinese",400.0,3.2,low
mylari-biryani-family-restaurant::banashankari,Mylari Biryani Family Restaurant,banashankari,"biryani, fast food",400.0,3.7,low
1980s-games-cafe::basavanagudi,1980s Games Cafe,basavanagudi,"cafe, fast food",400.0,3.4,low
kadala-tarangaa::banashankari,Kadala Tarangaa,banashankari,"mangalorean, seafood, north indian",600.0,3.6,low
namma-biryani::banashankari,Namma Biryani,banashankari,"biryani, chinese, north indian",250.0,3.6,low
nandhanu-s-rasoi::kumaraswamy-layout,Nandhanu's Rasoi,kumaraswamy layout,"chinese, north indian",400.0,3.0,low
hotel-pork-paradise::mysore-road,Hotel Pork Paradise,mysore road,south indian,300.0,3.7,low
as-on-fire::south-bangalore,As On Fire,south bangalore,"pizza, fast food, bbq",400.0,3.5,low
j-k-fish-land::jayanagar,J K Fish Land,jayanagar,"seafood, mangalorean",300.0,3.6,low
curry-leaves::basavanagudi,Curry Leaves,basavanagudi,"andhra, north indian, chinese",800.0,4.1,low
lassi-shop::banashankari,Lassi Shop,banashankari,"beverages, ice cream, fast food",300.0,3.5,low
magic-meals::jayanagar,Magic Meals,jayanagar,"fast food, desserts, beverages",400.0,3.7,low
desi-cream-junction::jayanagar,Desi Cream Junction,jayanagar,"chinese, north indian, pizza, italian",650.0,3.7,low
drunken-monkey::kumaraswamy-layout,Drunken Monkey,kumaraswamy layout,"beverages, fast food",400.0,3.8,low
ruchi-s-corner::banashankari,Ruchi's Corner,banashankari,fast food,200.0,2.7,low
tandoori-bytes::kumaraswamy-layout,Tandoori Bytes,kumaraswamy layout,north indian,700.0,3.6,low
bangalore-donne-biriyani::kumaraswamy-layout,Bangalore Donne Biriyani,kumaraswamy layout,"south indian, biryani",300.0,3.2,low
sgs-non-veg---gundu-pulav::banashankari,SGS Non Veg - Gundu Pulav,banashankari,"biryani, fast food",400.0,3.8,low
keventers::banashankari,Keventers,banashankari,"desserts, beverages, ice cream",400.0,3.7,low
navi-food-point::basavanagudi,Navi Food Point,basavanagudi,fast food,200.0,3.6,low
shawarma-inc::banashankari,Shawarma Inc,banashankari,"rolls, lebanese",250.0,3.1,low
the-cafe-nuts-and-bolts::kumaraswamy-layout,The Cafe Nuts and Bolts,kumaraswamy layout,"cafe, fast food, chinese",500.0,3.0,low
am-wow::jayanagar,AM WOW,jayanagar,beverages,100.0,3.4,low
lalbagh-grand::basavanagudi,Lalbagh Grand,basavanagudi,"south indian, north indian, chinese",250.0,3.0,low
funjabi-curries::banashankari,Funjabi Curries,banashankari,north indian,500.0,2.9,low
eat-repeat::basavanagudi,Eat Repeat,basavanagudi,south indian,150.0,3.9,low
salut::jayanagar,Salut,jayanagar,"continental, finger food, seafood, pizza",1200.0,4.1,medium
nammura-donne-biriyani::basavanagudi,Nammura Donne Biriyani,basavanagudi,"biryani, fast food",400.0,3.5,low
lassi-stop::banashankari,Lassi Stop,banashankari,"beverages, fast food, juices",150.0,3.4,low
dakshin-kitchen::basavanagudi,Dakshin Kitchen,basavanagudi,south indian,100.0,3.6,low
sri-sai-cafe::basavanagudi,Sri Sai Cafe,basavanagudi,south indian,200.0,3.5,low
sri-sai-99-variety-dosa::banashankari,Sri Sai 99 Variety Dosa,banashankari,south indian,300.0,3.8,low
utsav-restaurant::banashankari,Utsav Restaurant,banashankari,"north indian, chinese",300.0,3.8,low
crunch-and-munch::uttarahalli,Crunch and Munch,uttarahalli,"chinese, street food, ice cream",300.0,3.7,low
food-geek::basavanagudi,Food Geek,basavanagudi,"sandwich, fast food, rolls",350.0,3.8,low
sri-krishna-aramane::kumaraswamy-layout,Sri Krishna Aramane,kumaraswamy layout,"south indian, north indian, chinese, fast food",200.0,3.7,low
great-indian-rolls::basavanagudi,Great Indian Rolls,basavanagudi,rolls,100.0,3.3,low
chats-point::basavanagudi,Chats Point,basavanagudi,"fast food, street food",150.0,3.4,low
food-point::kumaraswamy-layout,Food Point,kumaraswamy layout,"north indian, chinese",300.0,3.5,low
swarga-ruchi::basavanagudi,Swarga Ruchi,basavanagudi,south indian,200.0,3.3,low
kolkata-king::basavanagudi,Kolkata King,basavanagudi,"fast food, rolls",300.0,3.4,low
sandwich-mama-s-and-frozen-monster::jayanagar,Sandwich Mama's And Frozen Monster,jayanagar,"ice cream, beverages, fast food",250.0,3.8,low
new-rajadhani-spicy::kumaraswamy-layout,New Rajadhani Spicy,kumaraswamy layout,north indian,700.0,3.7,low
big-mishra-pedha::jayanagar,Big Mishra Pedha,jayanagar,mithai,250.0,2.9,low
vegeatz::banashankari,VEGeatz,banashankari,"south indian, north indian",200.0,3.4,low
foodizo::banashankari,Foodizo,banashankari,"desserts, fast food, continental",300.0,3.6,low
food-springs::jayanagar,Food Springs,jayanagar,"south indian, chinese",400.0,4.0,low
chung-s-chinese-corner::jayanagar,Chung's Chinese Corner,jayanagar,chinese,700.0,3.9,low
eurasia-pasta-and-barbeque-by-little-italy::jayanagar,Eurasia Pasta and Barbeque by Little Italy,jayanagar,"italian, fast food, salad, bbq",1200.0,4.1,medium
goli-vada-pav-no-1::basavanagudi,Goli Vada Pav No. 1,basavanagudi,street food,200.0,3.7,low
ragoo-s::jayanagar,Ragoo's,jayanagar,"italian, pizza, north indian, salad",800.0,3.9,low
pure-natural::jayanagar,Pure & Natural,jayanagar,"fast food, continental, beverages, salad, healthy food",500.0,3.9,low
maiyas::jayanagar,Maiyas,jayanagar,"north indian, south indian, fast food, juices",200.0,4.0,low
sip-n-dine::vijay-nagar,Sip n Dine,vijay nagar,"north indian, chinese, south indian",800.0,3.6,low
cafe-mondo::basavanagudi,Cafe Mondo,basavanagudi,"cafe, italian, beverages",600.0,3.7,low
jalpaan::jayanagar,Jalpaan,jayanagar,"north indian, continental",900.0,4.0,medium
kataria-s-pakwan::kumaraswamy-layout,Kataria's Pakwan,kumaraswamy layout,north indian,400.0,3.2,low
juicy-momos::banashankari,Juicy Momos,banashankari,"tibetan, momos",250.0,3.5,low
amande-patisserie::basavanagudi,Amande Patisserie,basavanagudi,"bakery, french, desserts",300.0,4.0,low
anand-sweets-and-savouries::jayanagar,Anand Sweets and Savouries,jayanagar,"mithai, street food",400.0,3.9,low
chicken-hunt::banashankari,Chicken Hunt,banashankari,"south indian, north indian, chinese, biryani",350.0,3.5,low
swadesh-tadka::banashankari,Swadesh Tadka,banashankari,"north indian, chinese, beverages",600.0,3.5,low
cane-o-la::basavanagudi,Cane-O-La,basavanagudi,juices,100.0,3.8,low
new-biryani-mane::uttarahalli,New Biryani Mane,uttarahalli,"north indian, chinese, biryani, south indian",450.0,3.7,low
upahara-darshini::jayanagar,Upahara Darshini,jayanagar,"south indian, north indian, chinese",400.0,3.8,low
karnataka-bhel-house::basavanagudi,Karnataka Bhel House,basavanagudi,street food,100.0,4.1,low
sreeraj-lassi-bar::jayanagar,Sreeraj Lassi Bar,jayanagar,beverages,150.0,4.1,low
juice-junction-food-court::basavanagudi,Juice Junction Food Court,basavanagudi,"juices, south indian, chinese, fast food",200.0,3.7,low
bunt-s-biriyani-palace::banashankari,Bunt's Biriyani Palace,banashankari,"north indian, south indian, chinese, biryani, seafood",400.0,3.0,low
chai-point::jayanagar,Chai Point,jayanagar,"tea, beverages, fast food",250.0,3.2,low
janahaar::banashankari,Janahaar,banashankari,south indian,100.0,3.8,low
utsav::banashankari,Utsav,banashankari,"north indian, street food",200.0,3.7,low
meat-and-eat::banashankari,Meat And Eat,banashankari,"fast food, burger",500.0,3.1,low
snacks-bite::kumaraswamy-layout,Snacks Bite,kumaraswamy layout,"fast food, momos",400.0,3.0,low
the-spice-saga::kumaraswamy-layout,The Spice Saga,kumaraswamy layout,"biryani, north indian, chinese, seafood",750.0,3.7,low
dakshin-cafe::kumaraswamy-layout,Dakshin Cafe,kumaraswamy layout,south indian,100.0,3.7,low
kaulige-millet-corner::basavanagudi,Kaulige Millet Corner,basavanagudi,"healthy food, south indian",150.0,3.3,low
ifruit-ice-cream::kumaraswamy-layout,Ifruit Ice Cream,kumaraswamy layout,"desserts, ice cream",150.0,3.3,low
havmor::basavanagudi,Havmor,basavanagudi,"ice cream, desserts",200.0,3.8,low
grand-food::banashankari,Grand Food,banashankari,"south indian, bakery, chinese",250.0,3.4,low
dining-hut::kumaraswamy-layout,Dining Hut,kumaraswamy layout,"north indian, chinese, south indian",400.0,3.5,low
desi-swaad::kumaraswamy-layout,Desi Swaad,kumaraswamy layout,north indian,400.0,3.5,low
yummy-momos::kumaraswamy-layout,Yummy Momos,kumaraswamy layout,"momos, tibetan, chinese",200.0,3.2,low
masale-daan::banashankari,Masale Daan,banashankari,north indian,350.0,3.1,low
grow-fit::jp-nagar,Grow Fit,jp nagar,"healthy food, north indian, thai",500.0,3.6,low
lassi-spot::kumaraswamy-layout,Lassi Spot,kumaraswamy layout,nan,100.0,3.3,low
sandwich-hub::jayanagar,Sandwich Hub,jayanagar,"fast food, sandwich",300.0,3.4,low
udupi-sri-krishna-cafe::jayanagar,Udupi Sri Krishna Cafe,jayanagar,"north indian, south indian",600.0,3.9,low
starlite-bakery-fastfood::jayanagar,Starlite Bakery & Fastfood,jayanagar,"north indian, chinese, rolls, bakery, arabian, charcoal chicken, desserts",300.0,3.7,low
veganbreak24x7::city-market,Veganbreak24x7,city market,"south indian, chinese, continental, biryani",199.0,2.8,low
aadhya-hotel::basavanagudi,Aadhya Hotel,basavanagudi,"south indian, north indian, chinese, biryani",800.0,3.3,low
dodda-mane-baaduta::banashankari,Dodda Mane Baaduta,banashankari,"north indian, south indian, chinese, biryani",250.0,3.5,low
swadd-kitchen::basavanagudi,Swadd Kitchen,basavanagudi,"north indian, fast food",500.0,3.4,low
happy-chopsticks::basavanagudi,Happy Chopsticks,basavanagudi,"chinese, fast food",300.0,3.6,low
udupi-upachar::banashankari,Udupi Upachar,banashankari,"south indian, north indian",500.0,3.3,low
davanagere-benne-dose-hut::banashankari,Davanagere Benne Dose Hut,banashankari,south indian,100.0,3.4,low
subz::jayanagar,Subz,jayanagar,"north indian, south indian",1000.0,4.2,medium
mint-and-mustard::basavanagudi,Mint and Mustard,basavanagudi,"north indian, chinese",750.0,4.0,low
chinese-square::basavanagudi,Chinese Square,basavanagudi,chinese,200.0,3.9,low
punjabi-raswada::jayanagar,Punjabi Raswada,jayanagar,north indian,800.0,3.5,low
vinny-s::banashankari,Vinny's,banashankari,"pizza, italian, continental, desserts",800.0,4.2,low
chetty-s-corner::uttarahalli,Chetty's Corner,uttarahalli,"fast food, burger, pizza",200.0,3.4,low
kapoor-s-cafe::jayanagar,Kapoor's Cafe,jayanagar,north indian,800.0,4.2,low
donne-biryani-kabab-corner::kumaraswamy-layout,Donne Biryani & Kabab Corner,kumaraswamy layout,"chinese, biryani",200.0,3.3,low
sukh-sagar::jayanagar,Sukh Sagar,jayanagar,"south indian, north indian, chinese, street food",450.0,3.8,low
s-m-v-snacks-corner::basavanagudi,S M V Snacks Corner,basavanagudi,fast food,200.0,3.7,low
andhra-ruchulu::jayanagar,Andhra Ruchulu,jayanagar,"andhra, biryani, north indian, chinese",1000.0,4.1,medium
steaming-mugs::basavanagudi,Steaming Mugs,basavanagudi,cafe,700.0,3.9,low
rajathadri-food-fort::jayanagar,Rajathadri Food Fort,jayanagar,"south indian, north indian, chinese, street food",600.0,4.0,low
brew-meister::jayanagar,Brew Meister,jayanagar,"north indian, continental, finger food, american, asian",1500.0,4.1,medium
rasoi::banashankari,Rasoi,banashankari,"north indian, chinese",300.0,3.3,low
mr-singh-da-dhaba::kumaraswamy-layout,Mr. Singh Da Dhaba,kumaraswamy layout,"north indian, chinese",300.0,3.6,low
kababs-n-biryani::banashankari,Kababs N Biryani,banashankari,south indian,200.0,3.4,low
ayodhya-upachar::banashankari,Ayodhya Upachar,banashankari,"south indian, north indian, chinese, street food",200.0,4.3,low
biriyani-mane::jayanagar,Biriyani Mane,jayanagar,"north indian, biryani",400.0,3.8,low
cafe-ajfan::jayanagar,Cafe Ajfan,jayanagar,"cafe, continental, beverages",700.0,4.2,low
brundhavana-food-point::kumaraswamy-layout,Brundhavana Food Point,kumaraswamy layout,"south indian, north indian, chinese, street food, beverages",300.0,4.0,low
slv-corner-restaurant::basavanagudi,SLV Corner Restaurant,basavanagudi,"south indian, chinese, north indian, street food, rolls, juices",550.0,4.1,low
hotel-new-karavali::banashankari,Hotel New Karavali,banashankari,"mangalorean, south indian, north indian",300.0,3.8,low
the-krishna-grand::banashankari,The Krishna Grand,banashankari,"north indian, south indian, chinese, fast food, juices",750.0,3.9,low
roti-ghar::basavanagudi,Roti Ghar,basavanagudi,"north indian, chinese, south indian",500.0,3.9,low
kettle-kegs::banashankari,Kettle & Kegs,banashankari,"tea, beverages",200.0,3.2,low
baisakhi::basavanagudi,Baisakhi,basavanagudi,north indian,500.0,3.8,low
poonam-sweets::banashankari,Poonam Sweets,banashankari,mithai,150.0,4.4,low
amma-s-pastries::banashankari,Amma's Pastries,banashankari,bakery,400.0,3.8,low
polar-bear::banashankari,Polar Bear,banashankari,"ice cream, desserts, beverages, sandwich",400.0,3.9,low
anand-sweets-and-savouries::banashankari,Anand Sweets and Savouries,banashankari,"mithai, street food",400.0,3.7,low
ibaco::banashankari,Ibaco,banashankari,desserts,300.0,3.9,low
the-lassi-and-juice-park::banashankari,The Lassi and Juice Park,banashankari,"juices, desserts",150.0,3.8,low
corner-stone::banashankari,Corner Stone,banashankari,"beverages, juices, desserts, italian",300.0,3.6,low
arun-ice-cream::banashankari,Arun Ice Cream,banashankari,"ice cream, desserts",150.0,3.4,low
sweet-n-swirl::banashankari,Sweet N Swirl,banashankari,"desserts, ice cream",150.0,3.2,low
sri-venkateshwara-sweet-meat-stall::basavanagudi,Sri Venkateshwara Sweet Meat Stall,basavanagudi,"mithai, street food, north indian, chinese",400.0,4.0,low
baskin-robbins::basavanagudi,Baskin Robbins,basavanagudi,"ice cream, desserts",250.0,3.7,low
srinivasa-brahmins-bakery::basavanagudi,Srinivasa Brahmins Bakery,basavanagudi,"bakery, street food",150.0,3.6,low
jain-bakes::basavanagudi,Jain Bakes,basavanagudi,"bakery, desserts",250.0,3.6,low
kc-das---sweet-spot::basavanagudi,KC Das - Sweet Spot,basavanagudi,"mithai, street food",200.0,3.6,low
a2b-veg---adyar-ananda-bhavan::basavanagudi,A2B Veg - Adyar Ananda Bhavan,basavanagudi,"south indian, north indian, chinese, street food",400.0,2.7,low
jcubez::banashankari,Jcubez,banashankari,finger food,1300.0,3.8,medium
chung-wah::banashankari,Chung Wah,banashankari,"chinese, momos, thai, vietnamese",900.0,3.9,medium
blue-wings-bar-restaurant::banashankari,Blue Wings Bar & Restaurant,banashankari,"north indian, chinese",700.0,3.7,low
new-imperial-restaurant::banashankari,New Imperial Restaurant,banashankari,"north indian, chinese",450.0,3.7,low
karavali-fish-center::banashankari,Karavali Fish Center,banashankari,"mangalorean, chinese",300.0,3.4,low
iyer-s-tiffin-centre::banashankari,Iyer's Tiffin Centre,banashankari,"south indian, chinese",150.0,3.8,low
kydz-adda::banashankari,Kydz Adda,banashankari,continental,500.0,3.4,low
food-box-cafe::banashankari,Food Box Cafe,banashankari,"mughlai, north indian, chinese",500.0,3.6,low
sri-ganesh-juice-and-chats::banashankari,Sri Ganesh Juice and Chats,banashankari,"juices, street food",150.0,3.5,low
manifest-cafe::banashankari,Manifest Cafe,banashankari,"south indian, north indian, chinese",500.0,3.5,low
beijing-bites::banashankari,Beijing Bites,banashankari,"chinese, thai",850.0,2.7,medium
taaza-thindi::banashankari,Taaza Thindi,banashankari,south indian,100.0,4.7,low
sri-laxmi-venkateshwara-coffee-bar::banashankari,Sri Laxmi Venkateshwara Coffee Bar,banashankari,south indian,100.0,4.4,low
messy-bowl::banashankari,Messy Bowl,banashankari,"fast food, beverages",500.0,3.8,low
brahmin-cafe::banashankari,Brahmin Cafe,banashankari,south indian,150.0,3.8,low
hotel-mangala::banashankari,Hotel Mangala,banashankari,south indian,250.0,3.9,low
simple-thindies::banashankari,Simple Thindies,banashankari,south indian,200.0,3.5,low
slv-swadishta::banashankari,SLV Swadishta,banashankari,south indian,300.0,3.8,low
new-sagar-fast-food::banashankari,New Sagar Fast Food,banashankari,"north indian, south indian",250.0,3.6,low
parama-ruchi::banashankari,Parama Ruchi,banashankari,"south indian, north indian, chinese, street food",300.0,3.5,low
thrilok-restaurant::banashankari,Thrilok Restaurant,banashankari,"mangalorean, seafood",350.0,3.4,low
pizza-stop::banashankari,Pizza Stop,banashankari,"pizza, italian",600.0,3.0,low
hanumanthanagar-biryani-junction::banashankari,Hanumanthanagar Biryani Junction,banashankari,south indian,300.0,3.5,low
